"State_FIPS","State_Name","CPUMA0010","PUMA","GEOID","GISJOIN","PUMA_Name"
"27","Minnesota","532","1502","2701502","G27001502","Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities"
"27","Minnesota","533","1503","2701503","G27001503","Dakota County (West)--Burnsville & Apple Valley Cities"
"27","Minnesota","534","1600","2701600","G27001600","Scott County (East)--Shakopee, Savage & Prior Lake Cities"
"27","Minnesota","534","1700","2701700","G27001700","Carver & Scott (West) Counties"
"27","Minnesota","535","1900","2701900","G27001900","Kandiyohi, McLeod, Meeker, Renville & Sibley Counties"
"27","Minnesota","536","2000","2702000","G27002000","Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties"
"27","Minnesota","537","2100","2702100","G27002100","Southwest Minnesota"
"27","Minnesota","538","2200","2702200","G27002200","Blue Earth, Nicollet & Waseca Counties--Mankato City"
"27","Minnesota","539","2300","2702300","G27002300","Rice, Goodhue & Le Sueur Counties"
"27","Minnesota","540","2400","2702400","G27002400","Mower, Steele, Freeborn & Dodge Counties"
"27","Minnesota","541","2500","2702500","G27002500","Olmsted County--Rochester City"
"27","Minnesota","542","2600","2702600","G27002600","Winona, Wabasha, Fillmore & Houston Counties--Winona City"
"28","Mississippi","543","100","2800100","G28000100","North Delta Region--DeSoto County--Southaven City"
"28","Mississippi","544","200","2800200","G28000200","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties"
"28","Mississippi","544","300","2800300","G28000300","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties"
"28","Mississippi","544","400","2800400","G28000400","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties"
"28","Mississippi","544","600","2800600","G28000600","Golden Triangle Region--Starkville, Columbus & West Point Cities"
"28","Mississippi","544","700","2800700","G28000700","North Central Region"
"28","Mississippi","544","800","2800800","G28000800","South Delta Region"
"28","Mississippi","544","900","2800900","G28000900","Central Region--Madison & Yazoo Counties"
"28","Mississippi","544","1000","2801000","G28001000","Central Region--Jackson (West & South) & Clinton (South & East) Cities"
"28","Mississippi","544","1100","2801100","G28001100","Central Region--Jackson City (East & Central)"
"28","Mississippi","544","1200","2801200","G28001200","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City"
"28","Mississippi","544","1300","2801300","G28001300","Central Region--Rankin & Simpson Counties"
"28","Mississippi","544","1600","2801600","G28001600","Southwest Region"
"28","Mississippi","544","1700","2801700","G28001700","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties"
"28","Mississippi","544","1800","2801800","G28001800","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City"
"28","Mississippi","545","500","2800500","G28000500","Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City"
"28","Mississippi","546","1400","2801400","G28001400","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties"
"28","Mississippi","546","1500","2801500","G28001500","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City"
"28","Mississippi","547","1900","2801900","G28001900","South Region--Pearl River, Hancock, George & Stone Counties"
"28","Mississippi","548","2000","2802000","G28002000","South Region--Harrison County--Gulfport & Biloxi Cities"
"28","Mississippi","549","2100","2802100","G28002100","South Region--Jackson County"
"29","Missouri","550","100","2900100","G29000100","Northwest Missouri"
"29","Missouri","550","200","2900200","G29000200","Buchanan, Andrew & DeKalb Counties"
"29","Missouri","550","300","2900300","G29000300","Northeast Missouri"
"29","Missouri","550","400","2900400","G29000400","Lincoln, Warren, Audrain, Pike & Montgomery Counties"
"29","Missouri","550","500","2900500","G29000500","Cole, Callaway, Moniteau & Osage Counties"
"29","Missouri","550","700","2900700","G29000700","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties"
"29","Missouri","550","800","2900800","G29000800","Johnson, Lafayette, Ray, Clinton & Caldwell Counties"
"29","Missouri","550","901","2900901","G29000901","Clay County (Northeast)"
"29","Missouri","550","902","2900902","G29000902","Kansas City (North Central), Gladstone City & North Kansas City"
"29","Missouri","550","903","2900903","G29000903","Platte County"
"29","Missouri","550","1001","2901001","G29001001","Jackson County--Kansas City (Central)"
"29","Missouri","550","1002","2901002","G29001002","Jackson County (North Central)"
"29","Missouri","550","1003","2901003","G29001003","Jackson County (East)"
"29","Missouri","550","1004","2901004","G29001004","Jackson County (South Central)"
"29","Missouri","550","1005","2901005","G29001005","Jackson County--Kansas City (South)"
"29","Missouri","550","1100","2901100","G29001100","Cass & Bates Counties"
"29","Missouri","550","1200","2901200","G29001200","Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties"
"29","Missouri","550","1300","2901300","G29001300","Laclede, Polk, Benton, Dallas & Hickory Counties"
"29","Missouri","550","1400","2901400","G29001400","Pulaski, Camden, Miller & Morgan Counties"
"29","Missouri","550","1500","2901500","G29001500","Phelps, Crawford, Dent, Gasconade & Maries Counties"
"29","Missouri","550","1600","2901600","G29001600","Franklin County"
"29","Missouri","550","2100","2902100","G29002100","St. Francois, Washington, Perry & Ste. Genevieve Counties"
"29","Missouri","550","2200","2902200","G29002200","Cape Girardeau, Scott & Bollinger Counties"
"29","Missouri","550","2300","2902300","G29002300","Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties"
"29","Missouri","550","2400","2902400","G29002400","Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties"
"29","Missouri","550","2700","2902700","G29002700","Taney, Barry, Stone & McDonald Counties"
"29","Missouri","551","600","2900600","G29000600","Boone County"
"29","Missouri","552","1701","2901701","G29001701","St. Charles County (South)"
"29","Missouri","552","1702","2901702","G29001702","St. Charles County (Northwest)"
"29","Missouri","552","1703","2901703","G29001703","St. Charles County (Northeast)"
"29","Missouri","553","1801","2901801","G29001801","St. Louis County (Northeast)"
"29","Missouri","554","1802","2901802","G29001802","St. Louis County (Northwest)"
"29","Missouri","555","1803","2901803","G29001803","St. Louis County (Inner Ring North)"
"29","Missouri","556","1804","2901804","G29001804","St. Louis County (West)"
"29","Missouri","557","1805","2901805","G29001805","St. Louis County (Central)"
"29","Missouri","558","1806","2901806","G29001806","St. Louis County (Central West)"
"29","Missouri","559","1807","2901807","G29001807","St. Louis County (Inner Ring South)"
"29","Missouri","560","1808","2901808","G29001808","St. Louis County (South)"
"29","Missouri","561","1901","2901901","G29001901","St. Louis City (North)"
"29","Missouri","561","1902","2901902","G29001902","St. Louis City (South)"
"29","Missouri","562","2001","2902001","G29002001","Jefferson County (North)"
"29","Missouri","562","2002","2902002","G29002002","Jefferson County (South)"
"29","Missouri","563","2500","2902500","G29002500","Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties"
"29","Missouri","564","2601","2902601","G29002601","Christian, Greene (Outside Springfield City) & Webster Counties"
"29","Missouri","564","2602","2902602","G29002602","Greene County--Springfield City (North)"
"29","Missouri","564","2603","2902603","G29002603","Greene County--Springfield City (South)"
"29","Missouri","565","2800","2902800","G29002800","Jasper & Newton Counties"
"30","Montana","566","100","3000100","G30000100","Northwest Montana--Kalispell City"
"30","Montana","566","200","3000200","G30000200","West Montana--Missoula City"
"30","Montana","566","300","3000300","G30000300","Southwest Montana--Butte-Silver Bow & Helena City"
"30","Montana","566","400","3000400","G30000400","North Central Montana--Great Falls City"
"30","Montana","566","500","3000500","G30000500","South Central Montana--Bozeman City"
"30","Montana","566","600","3000600","G30000600","East Montana (Outside Billings City)"
"30","Montana","566","700","3000700","G30000700","Billings City"
"31","Nebraska","567","100","3100100","G31000100","North Central & Northwest Nebraska"
"31","Nebraska","568","200","3100200","G31000200","Northeast Nebraska"
"31","Nebraska","569","300","3100300","G31000300","Central Nebraska"
"31","Nebraska","570","400","3100400","G31000400","Southwest Nebraska"
"31","Nebraska","571","500","3100500","G31000500","South Central Nebraska"
"31","Nebraska","572","600","3100600","G31000600","Southeast Nebraska"
"31","Nebraska","573","701","3100701","G31000701","Dodge, Cass, Saunders & Washington Counties"
"31","Nebraska","573","702","3100702","G31000702","Sarpy County--Bellevue City"
"31","Nebraska","574","801","3100801","G31000801","Lancaster County--Lincoln City (North)"
"31","Nebraska","574","802","3100802","G31000802","Lancaster County--Lincoln City (South)"
"31","Nebraska","575","901","3100901","G31000901","Douglas County--Omaha City (Northwest)"
"31","Nebraska","576","902","3100902","G31000902","Douglas County--Omaha City (Southwest)"
"31","Nebraska","577","903","3100903","G31000903","Douglas County--Omaha City (Northeast)"
"31","Nebraska","577","904","3100904","G31000904","Douglas County--Omaha City (Southeast)"
"32","Nevada","578","101","3200101","G32000101","Washoe County (South Central)--Reno City"
"32","Nevada","578","102","3200102","G32000102","Washoe County (South)"
"32","Nevada","578","103","3200103","G32000103","Washoe County (North)--Sparks City"
"32","Nevada","579","200","3200200","G32000200","Carson City, Lyon, Douglas & Storey Counties"
"32","Nevada","580","300","3200300","G32000300","Rural Nevada"
"32","Nevada","581","401","3200401","G32000401","Clark County (Northwest Central)--Northwest Las Vegas Valley"
"32","Nevada","581","402","3200402","G32000402","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities"
"32","Nevada","581","403","3200403","G32000403","Clark County (Central)--Greater North Las Vegas City"
"32","Nevada","582","404","3200404","G32000404","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB"
"32","Nevada","582","407","3200407","G32000407","Clark County (West)--Las Vegas City (Southwest)"
"32","Nevada","582","408","3200408","G32000408","Clark County (Central)--Spring Valley & Summerlin South"
"32","Nevada","582","409","3200409","G32000409","Clark County (Central)--Paradise (Northwest) & Winchester"
"32","Nevada","582","410","3200410","G32000410","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)"
"32","Nevada","582","411","3200411","G32000411","Clark County (Central)--Henderson City (West)"
"32","Nevada","582","412","3200412","G32000412","Clark County (South)--Henderson (East) & Boulder Cities"
"32","Nevada","582","413","3200413","G32000413","Clark County (Central)--Paradise (South) & Enterprise"
"32","Nevada","583","405","3200405","G32000405","Las Vegas City (Southeast)"
"32","Nevada","584","406","3200406","G32000406","Las Vegas City (South Central)"
"33","New Hampshire","585","100","3300100","G33000100","Northern New Hampshire--Grafton & Coos Counties"
"33","New Hampshire","586","200","3300200","G33000200","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties"
"33","New Hampshire","586","300","3300300","G33000300","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties"
"33","New Hampshire","586","400","3300400","G33000400","Central New Hampshire--Merrimack County (Central)--Concord City"
"33","New Hampshire","586","600","3300600","G33000600","Hillsborough County (Western)"
"33","New Hampshire","586","700","3300700","G33000700","Outer Manchester City"
"33","New Hampshire","586","900","3300900","G33000900","Hillsborough County (Southeastern)--Greater Nashua City"
"33","New Hampshire","586","1000","3301000","G33001000","Seacoast Region--Rockingham County (Southern)--Portsmouth City"
"33","New Hampshire","587","500","3300500","G33000500","Southwestern New Hampshire--Cheshire & Sullivan Counties"
"33","New Hampshire","588","800","3300800","G33000800","Manchester City"
"34","New Jersey","589","101","3400101","G34000101","Atlantic County (East)--Atlantic City & Ventnor City"
"34","New Jersey","590","102","3400102","G34000102","Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town"
"34","New Jersey","590","2600","3402600","G34002600","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City"
"34","New Jersey","591","301","3400301","G34000301","Bergen County (South Central)--Hackensack & Englewood (West) Cities"
"34","New Jersey","591","304","3400304","G34000304","Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough"
"34","New Jersey","591","305","3400305","G34000305","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs"
"34","New Jersey","591","306","3400306","G34000306","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs"
"34","New Jersey","591","307","3400307","G34000307","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs"
"34","New Jersey","591","308","3400308","G34000308","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs"
"34","New Jersey","592","302","3400302","G34000302","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs"
"34","New Jersey","593","303","3400303","G34000303","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs"
"34","New Jersey","594","400","3400400","G34000400","Passaic County (Southeast)--Paterson City"
"34","New Jersey","595","501","3400501","G34000501","Passaic County (South)--Passaic & Clifton (Southeast) Cities"
"34","New Jersey","595","502","3400502","G34000502","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)"
"34","New Jersey","595","503","3400503","G34000503","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs"
"34","New Jersey","596","601","3400601","G34000601","Hudson County (Central)--Jersey City (North)"
"34","New Jersey","597","602","3400602","G34000602","Hudson County (Central)--Jersey City (South)"
"34","New Jersey","597","703","3400703","G34000703","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns"
"34","New Jersey","598","701","3400701","G34000701","Hudson County (North)--West New York, Secaucus & Guttenberg Towns"
"34","New Jersey","599","702","3400702","G34000702","Hudson County (Northeast)--Union City & Hoboken Cities"
"34","New Jersey","600","800","3400800","G34000800","Hunterdon County"
"34","New Jersey","601","901","3400901","G34000901","Middlesex County (Southeast)"
"34","New Jersey","601","902","3400902","G34000902","Middlesex County (Southwest)"
"34","New Jersey","601","903","3400903","G34000903","Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs"
"34","New Jersey","601","904","3400904","G34000904","Middlesex County (North Central)--Metuchen Borough"
"34","New Jersey","601","905","3400905","G34000905","Middlesex County (Northeast)--Carteret Borough"
"34","New Jersey","601","906","3400906","G34000906","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs"
"34","New Jersey","601","907","3400907","G34000907","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough"
"34","New Jersey","602","1001","3401001","G34001001","Somerset County (North & West)"
"34","New Jersey","602","1002","3401002","G34001002","Somerset County (South)"
"34","New Jersey","602","1003","3401003","G34001003","Somerset County (Central)--North Plainfield & Somerville Boroughs"
"34","New Jersey","603","1101","3401101","G34001101","Monmouth County (Southeast)--Tinton Falls Borough (South)"
"34","New Jersey","603","1102","3401102","G34001102","Monmouth County (Southwest)--Freehold Borough"
"34","New Jersey","603","1103","3401103","G34001103","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough"
"34","New Jersey","603","1104","3401104","G34001104","Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs"
"34","New Jersey","603","1105","3401105","G34001105","Monmouth County (Northwest)--Keansburg Borough"
"34","New Jersey","603","1106","3401106","G34001106","Monmouth County (Central)"
"34","New Jersey","604","1201","3401201","G34001201","Ocean County (South)"
"34","New Jersey","604","1204","3401204","G34001204","Ocean County (Northwest)"
"34","New Jersey","605","1202","3401202","G34001202","Ocean County (Central)--Beachwood Borough"
"34","New Jersey","605","1203","3401203","G34001203","Ocean County (North Central)"
"34","New Jersey","605","1205","3401205","G34001205","Ocean County (Northeast)--Point Pleasant Borough"
"34","New Jersey","606","1301","3401301","G34001301","Essex County (Southeast)--Newark City (North & East)"
"34","New Jersey","607","1302","3401302","G34001302","Essex County (Southeast)--Newark City (Southwest)"
"34","New Jersey","608","1401","3401401","G34001401","Essex County (Northeast)"
"34","New Jersey","608","1402","3401402","G34001402","Essex County (South Central)--East Orange City"
"34","New Jersey","608","1403","3401403","G34001403","Essex County (Northwest)"
"34","New Jersey","608","1404","3401404","G34001404","Essex County (Southwest)"
"34","New Jersey","609","1501","3401501","G34001501","Morris County (North)--Dover Town & Kinnelon Borough"
"34","New Jersey","610","1502","3401502","G34001502","Morris County (West)"
"34","New Jersey","611","1503","3401503","G34001503","Morris County (East)--Lincoln Park Borough"
"34","New Jersey","612","1504","3401504","G34001504","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs"
"34","New Jersey","613","1600","3401600","G34001600","Sussex County"
"34","New Jersey","614","1700","3401700","G34001700","Warren County"
"34","New Jersey","615","1800","3401800","G34001800","Union County (Northeast)--Elizabeth City"
"34","New Jersey","616","1901","3401901","G34001901","Union County (North Central)--Roselle Park Borough"
"34","New Jersey","616","1902","3401902","G34001902","Union County (Northwest)--Summit City & Westfield Town (North)"
"34","New Jersey","616","1903","3401903","G34001903","Union County (Southwest)--Plainfield City & Westfield Town (South)"
"34","New Jersey","616","1904","3401904","G34001904","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)"
"34","New Jersey","617","2001","3402001","G34002001","Burlington County (North)--Burlington City"
"34","New Jersey","618","2002","3402002","G34002002","Burlington County (West Central)"
"34","New Jersey","619","2003","3402003","G34002003","Burlington County (South & East)"
"34","New Jersey","620","2101","3402101","G34002101","Camden County (North)--Camden & Gloucester Cities"
"34","New Jersey","621","2102","3402102","G34002102","Camden County (Central)--Lindenwold & Collingswood Boroughs"
"34","New Jersey","622","2103","3402103","G34002103","Camden County (South & West)--Bellmawr & Pine Hill Boroughs"
"34","New Jersey","623","2104","3402104","G34002104","Camden County (East Central)--Haddonfield Borough"
"34","New Jersey","624","2201","3402201","G34002201","Gloucester County (Northeast)--Woodbury City"
"34","New Jersey","625","2202","3402202","G34002202","Gloucester County (South & West)--Glassboro Borough"
"34","New Jersey","625","2400","3402400","G34002400","Cumberland County (South)--Vineland & Millville Cities"
"34","New Jersey","625","2500","3402500","G34002500","Salem & Cumberland (North) Counties--Bridgeton City"
"34","New Jersey","626","2301","3402301","G34002301","Mercer County (West Central)--Trenton City"
"34","New Jersey","626","2302","3402302","G34002302","Mercer County (North)--Princeton Borough"
"34","New Jersey","626","2303","3402303","G34002303","Mercer County (South)"
"35","New Mexico","627","100","3500100","G35000100","Northwest New Mexico--Navajo Nation"
"35","New Mexico","627","200","3500200","G35000200","San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities"
"35","New Mexico","628","300","3500300","G35000300","North Central New Mexico"
"35","New Mexico","628","400","3500400","G35000400","Eastern Plains New Mexico"
"35","New Mexico","628","500","3500500","G35000500","Santa Fe County"
"35","New Mexico","628","1100","3501100","G35001100","Central Southeast New Mexico"
"35","New Mexico","629","600","3500600","G35000600","Sandoval County"
"35","New Mexico","629","700","3500700","G35000700","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo"
"35","New Mexico","629","801","3500801","G35000801","Albuquerque City (Far Northeast Heights)"
"35","New Mexico","629","802","3500802","G35000802","Albuquerque City (Near Northeast Heights)"
"35","New Mexico","629","803","3500803","G35000803","Albuquerque City (Southeast Heights)"
"35","New Mexico","629","804","3500804","G35000804","Albuquerque City (Central) & Bernalillo County (North Valley)"
"35","New Mexico","629","805","3500805","G35000805","Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter"
"35","New Mexico","629","806","3500806","G35000806","Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)"
"35","New Mexico","630","900","3500900","G35000900","Southwest New Mexico"
"35","New Mexico","631","1001","3501001","G35001001","Doña Ana County (Outer)"
"35","New Mexico","631","1002","3501002","G35001002","Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park"
"35","New Mexico","632","1200","3501200","G35001200","Far Southeast New Mexico"
"36","New York","633","100","3600100","G36000100","St. Lawrence County"
"36","New York","634","200","3600200","G36000200","Clinton, Franklin, Essex & Hamilton Counties"
"36","New York","635","300","3600300","G36000300","Warren & Washington Counties"
"36","New York","636","401","3600401","G36000401","Herkimer (North & Central) & Oneida (Outer) Counties"
"36","New York","636","402","3600402","G36000402","Oneida County (Central)--Greater Utica & Rome Cities"
"36","New York","636","403","3600403","G36000403","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties"
"36","New York","636","702","3600702","G36000702","Onondaga County (North)"
"36","New York","636","703","3600703","G36000703","Onondaga County (Central)--Syracuse City (Outer)"
"36","New York","636","704","3600704","G36000704","Cayuga & Onondaga (South) Counties"
"36","New York","636","1500","3601500","G36001500","Madison & Cortland Counties"
"36","New York","636","2202","3602202","G36002202","Broome (Outer West) & Tioga Counties"
"36","New York","636","2203","3602203","G36002203","Chenango, Delaware & Broome (East) Counties"
"36","New York","637","500","3600500","G36000500","Jefferson & Lewis Counties"
"36","New York","638","600","3600600","G36000600","Oswego County"
"36","New York","639","701","3600701","G36000701","Onondaga County (Central)--Syracuse City"
"36","New York","640","800","3600800","G36000800","Wayne & Seneca Counties"
"36","New York","640","901","3600901","G36000901","Monroe County (East)"
"36","New York","640","2300","3602300","G36002300","Tompkins County"
"36","New York","641","902","3600902","G36000902","Monroe County (Central)--Rochester City (East)"
"36","New York","642","903","3600903","G36000903","Monroe County (Central)--Rochester City (West)"
"36","New York","643","904","3600904","G36000904","Monroe County (Central)--Greece & Gates Towns"
"36","New York","644","905","3600905","G36000905","Monroe County (North & West)"
"36","New York","645","906","3600906","G36000906","Monroe County (South)"
"36","New York","646","1000","3601000","G36001000","Genesee & Orleans Counties"
"36","New York","647","1101","3601101","G36001101","Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area"
"36","New York","648","1102","3601102","G36001102","Niagara County (North & East)"
"36","New York","649","1201","3601201","G36001201","Erie County (Northwest)"
"36","New York","650","1202","3601202","G36001202","Erie County (North Central)"
"36","New York","651","1203","3601203","G36001203","Erie County (Northeast)"
"36","New York","652","1204","3601204","G36001204","Erie County (Central)"
"36","New York","653","1205","3601205","G36001205","Erie County (West Central)--Buffalo City (East)"
"36","New York","653","1206","3601206","G36001206","Erie County (West Central)--Buffalo City (West)"
"36","New York","654","1207","3601207","G36001207","Erie County (South)"
"36","New York","655","1300","3601300","G36001300","Livingston & Wyoming Counties"
"36","New York","656","1400","3601400","G36001400","Ontario & Yates Counties"
"36","New York","656","2401","3602401","G36002401","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities"
"36","New York","656","2402","3602402","G36002402","Steuben (North & West), Schuyler & Chemung (North) Counties"
"36","New York","657","1600","3601600","G36001600","Fulton & Montgomery Counties"
"36","New York","658","1700","3601700","G36001700","Schenectady County--Schenectady City"
"36","New York","659","1801","3601801","G36001801","Saratoga County (South & Central)"
"36","New York","660","1802","3601802","G36001802","Saratoga County (Outer)"
"36","New York","661","1900","3601900","G36001900","Rensselaer County--Troy City"
"36","New York","662","2001","3602001","G36002001","Albany County (East Central)--Albany City"
"36","New York","663","2002","3602002","G36002002","Albany County (Outside Albany City)"
"36","New York","664","2100","3602100","G36002100","Columbia & Greene Counties"
"36","New York","665","2201","3602201","G36002201","Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village"
"36","New York","666","2500","3602500","G36002500","Cattaraugus & Allegany Counties"
"36","New York","667","2600","3602600","G36002600","Chautauqua County"
"36","New York","668","2701","3602701","G36002701","Sullivan & Ulster (West) Counties"
"36","New York","668","2702","3602702","G36002702","Ulster County (East)"
"36","New York","669","2801","3602801","G36002801","Dutchess County (North & East)"
"36","New York","670","2802","3602802","G36002802","Dutchess County (Southwest)"
"36","New York","671","2901","3602901","G36002901","Orange County (Northeast)--Greater Newburgh City"
"36","New York","672","2902","3602902","G36002902","Orange County (Northwest)"
"36","New York","673","2903","3602903","G36002903","Orange County (Southeast)"
"36","New York","674","3001","3603001","G36003001","Rockland County (North)--New City & Congers"
"36","New York","674","3002","3603002","G36003002","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns"
"36","New York","674","3003","3603003","G36003003","Rockland County (West)--Spring Valley, Suffern Villages & Monsey"
"36","New York","675","3101","3603101","G36003101","Putnam County"
"36","New York","675","3103","3603103","G36003103","Westchester County (Northeast)"
"36","New York","676","3102","3603102","G36003102","Westchester County (Northwest)"
"36","New York","677","3104","3603104","G36003104","Westchester County (Southeast)"
"36","New York","678","3105","3603105","G36003105","Westchester County (Central)--White Plains City"
"36","New York","679","3106","3603106","G36003106","Westchester County (Southwest)--Yonkers City"
"36","New York","680","3107","3603107","G36003107","Westchester County (South Central)--New Rochelle & Mount Vernon Cities"
"36","New York","681","3201","3603201","G36003201","Nassau County (Northwest)--North Hempstead Town (North)"
"36","New York","682","3202","3603202","G36003202","Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City"
"36","New York","682","3203","3603203","G36003203","Nassau County (East Central)--Oyster Bay Town (Central)"
"36","New York","682","3208","3603208","G36003208","Nassau County (Southeast)--Oyster Bay Town (South)"
"36","New York","683","3204","3603204","G36003204","Nassau County (West Central)--North Hempstead Town (South)"
"36","New York","684","3205","3603205","G36003205","Nassau County (West Central)--Hempstead Town (Northwest)"
"36","New York","685","3206","3603206","G36003206","Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor"
"36","New York","686","3207","3603207","G36003207","Nassau County (Central)--Hempstead Town (Northeast)"
"36","New York","687","3209","3603209","G36003209","Nassau County (Central)--Hempstead Town (East Central)"
"36","New York","688","3210","3603210","G36003210","Nassau County (South Central)--Hempstead Town (Southeast)"
"36","New York","689","3211","3603211","G36003211","Nassau County (West Central)--Hempstead Town (West Central)"
"36","New York","690","3212","3603212","G36003212","Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City"
"36","New York","691","3301","3603301","G36003301","Suffolk County (Northwest)--Huntington Town (North)"
"36","New York","691","3302","3603302","G36003302","Suffolk County (Northwest)--Huntington Town (South)"
"36","New York","692","3303","3603303","G36003303","Suffolk County (Northwest)--Smithtown Town"
"36","New York","693","3304","3603304","G36003304","Suffolk County (North Central)--Brookhaven Town (North)"
"36","New York","694","3305","3603305","G36003305","Suffolk County (East)"
"36","New York","695","3306","3603306","G36003306","Suffolk County (South Central)--Brookhaven Town (South)"
"36","New York","696","3307","3603307","G36003307","Suffolk County (Central)--Brookhaven Town (Central)"
"36","New York","696","3309","3603309","G36003309","Suffolk County (Central)--Islip Town (East)"
"36","New York","697","3308","3603308","G36003308","Suffolk County (Central)--Brookhaven Town (West Central)"
"36","New York","698","3310","3603310","G36003310","Suffolk County (Central)--Islip Town (Northwest)"
"36","New York","699","3311","3603311","G36003311","Suffolk County (Southwest)--Islip Town (South)"
"36","New York","700","3312","3603312","G36003312","Suffolk County (Southwest)--Babylon Town (Southeast)"
"36","New York","701","3313","3603313","G36003313","Suffolk County (West Central)--Babylon Town (Northwest)"
"36","New York","702","3701","3603701","G36003701","NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge"
"36","New York","703","3702","3603702","G36003702","NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn"
"36","New York","704","3703","3603703","G36003703","NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville"
"36","New York","705","3704","3603704","G36003704","NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia"
"36","New York","706","3705","3603705","G36003705","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont"
"36","New York","707","3706","3603706","G36003706","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood"
"36","New York","708","3707","3603707","G36003707","NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope"
"36","New York","709","3708","3603708","G36003708","NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden"
"36","New York","710","3709","3603709","G36003709","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester"
"36","New York","711","3710","3603710","G36003710","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose"
"36","New York","712","3801","3603801","G36003801","NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill"
"36","New York","713","3802","3603802","G36003802","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem"
"36","New York","714","3803","3603803","G36003803","NYC-Manhattan Community District 10--Central Harlem"
"36","New York","715","3804","3603804","G36003804","NYC-Manhattan Community District 11--East Harlem"
